"","uk","yk"
"992",-1,-1.20883709854683
"993",-1,-0.699674286659401
"994",-1,-0.911731454020234
"995",-1,-0.266328619240345
"996",1,-0.223297489011948
"997",1,-0.603090557251471
"998",1,0.393477598789853
"999",1,0.987910940248011
"1000",1,0.422093877039935
"1001",-1,0.932856436463485
"1002",-1,0.590923440359429
"1003",-1,-0.567653800805946
"1004",-1,-0.858291535174887
"1005",-1,-0.583383115389633
"1006",1,-0.992355295219096
"1007",1,-1.15868879857983
"1008",1,0.496420968544976
"1009",1,0.461850400954818
"1010",1,0.785439088474513
"1011",1,0.647139224963202
"1012",1,0.842189013074312
"1013",1,-0.015426461192209
"1014",1,0.782890969178492
"1015",1,1.33339716886322
"1016",-1,1.21950649981034
"1017",-1,1.19920839644421
"1018",-1,-0.362620728102538
"1019",-1,-0.501330838863284
"1020",-1,-0.590597916420062
"1021",-1,-0.68798839823394
"1022",-1,-1.01575602882784
"1023",-1,-0.940484776835598
"1024",-1,-0.892093532204376
"1025",-1,-0.981462107079862
"1026",1,-0.580501262646191
"1027",1,0.0330566091429201
"1028",1,0.15724430805292
"1029",1,0.64474941900529
"1030",1,0.254078945655874
"1031",-1,1.07576483539559
"1032",-1,1.26016880322746
"1033",-1,-0.829413796989342
"1034",-1,-0.0423372232241204
"1035",-1,-0.948574480098148
"1036",1,-0.699657251781915
"1037",1,-0.423834636506918
"1038",1,0.530374274109924
"1039",1,1.37717685751211
"1040",1,1.74123767574904
"1041",-1,1.05322817445425
"1042",-1,0.310424828971407
"1043",-1,-0.57928831840458
"1044",-1,-0.923213817827222
"1045",-1,-1.02298437664094
"1046",-1,-1.19554972586534
"1047",-1,-0.866066839728205
"1048",-1,-0.174276279901304
"1049",-1,-0.913361398844935
"1050",-1,-0.877476293885805
"1051",-1,-0.443254309836749
"1052",-1,-0.348760882522955
"1053",-1,-0.535897241964485
"1054",-1,-0.389556182150126
"1055",-1,-0.416766817012901
"1056",1,-0.811710172924656
"1057",1,-0.634010470317289
"1058",1,0.347713023600763
"1059",1,0.317671112840341
"1060",1,0.84492871915932
"1061",1,0.783577816156396
"1062",1,0.726216986705893
"1063",1,0.873112628295445
"1064",1,1.12121710366329
"1065",1,0.991164427275834
"1066",1,0.919827713654731
"1067",1,0.929932864665767
"1068",1,0.85462098559608
"1069",1,0.57754357718485
"1070",1,1.01104633026896
"1071",-1,1.27641799598566
"1072",-1,0.735651546716092
"1073",-1,0.228105555633102
"1074",-1,-0.524564812822515
"1075",-1,-0.722642728565578
"1076",-1,-1.02204342558342
"1077",-1,-1.07642675425357
"1078",-1,-1.16440275968188
"1079",-1,-0.779879531389349
"1080",-1,-0.318490118366474
"1081",1,-0.543951540028438
"1082",1,-0.451893506342214
"1083",1,0.917345629207042
"1084",1,-0.0590478002235046
"1085",1,0.554615752690969
"1086",-1,0.804837193665644
"1087",-1,0.995744166827032
"1088",-1,-0.782802898269693
"1089",-1,-0.985696045040722
"1090",-1,-0.547386847801005
"1091",1,-0.785567334923298
"1092",1,-0.606822360558373
"1093",1,0.140335545293719
"1094",1,0.0446488590719545
"1095",1,0.818033198682466
"1096",1,1.11415965470837
"1097",1,1.35997457833001
"1098",1,0.440635851684223
"1099",1,0.342924344981221
"1100",1,0.232215941805309
"1101",1,0.642754305647588
"1102",1,0.530689149542207
"1103",1,1.13930896701696
"1104",1,0.384850356910527
"1105",1,0.179485713239736
"1106",-1,0.71995965846538
"1107",-1,1.11774063176697
"1108",-1,-0.608175953482328
"1109",-1,-1.02815486866982
"1110",-1,-0.841231341030262
"1111",1,-1.32393873172098
"1112",1,-0.901237638877111
"1113",1,0.609694805941881
"1114",1,0.695114598099464
"1115",1,0.12314457569892
"1116",-1,0.472941197526229
"1117",-1,0.59188698934894
"1118",-1,0.0981018201191916
"1119",-1,-0.233699071626063
"1120",-1,-0.621690500900565
"1121",-1,-0.291373453488237
"1122",-1,-1.00027820359815
"1123",-1,-0.911158392183121
"1124",-1,-0.375848645248945
"1125",-1,-0.246836443482773
"1126",-1,-0.434981611798806
"1127",-1,-0.531590862019168
"1128",-1,-0.89770163911541
"1129",-1,-0.557688059280616
"1130",-1,-1.01139701136581
"1131",-1,-0.645453419377832
"1132",-1,-0.688104461133865
"1133",-1,-0.41050977554394
"1134",-1,-0.848010208074864
"1135",-1,-0.582438636077814
"1136",-1,-0.500743914327327
"1137",-1,-1.0097112248158
"1138",-1,-0.770219118000542
"1139",-1,-0.29483621029257
"1140",-1,-0.663390357491135
"1141",-1,-0.839957919882259
"1142",-1,-0.646291779843853
"1143",-1,-0.853462945407899
"1144",-1,-0.660498802949676
"1145",-1,-0.814906170464482
"1146",-1,-0.800464037889386
"1147",-1,-0.652778839926887
"1148",-1,-0.33930176720655
"1149",-1,-0.555996191410396
"1150",-1,-0.19960199978761
"1151",1,-1.29760477586972
"1152",1,-0.998442554319731
"1153",1,0.418026569167987
"1154",1,0.322520123117386
"1155",1,0.236999074868917
"1156",-1,0.834670898000506
"1157",-1,0.952551589160548
"1158",-1,-0.290339817479207
"1159",-1,-0.447613081372467
"1160",-1,-0.936605663681296
"1161",1,-0.943096873036426
"1162",1,-0.858066161719217
"1163",1,0.163576025364134
"1164",1,0.651991162262904
"1165",1,1.44246033311779
"1166",1,0.744350502808569
"1167",1,1.02266477426279
"1168",1,0.522796239682859
"1169",1,1.1831366230273
"1170",1,0.558017914447295
"1171",-1,0.83695135245097
"1172",-1,0.603058780890009
"1173",-1,-0.277872127918986
"1174",-1,-0.583919628752643
"1175",-1,-0.706947390639446
"1176",1,0.183284378301765
"1177",1,-0.787371394950827
"1178",1,0.451261164816383
"1179",1,1.47852511618217
"1180",1,0.522112975057114
"1181",-1,0.944714675618282
"1182",-1,0.479489232525107
"1183",-1,-0.132216719117949
"1184",-1,-0.460309394628996
"1185",-1,-0.455006931353435
"1186",-1,-0.777553085210613
"1187",-1,-0.684785064316566
"1188",-1,-0.30000380129969
"1189",-1,-1.40914707319906
"1190",-1,-1.405230330338
"1191",1,-0.816284788219457
"1192",1,-1.05461332952725
"1193",1,0.241096596876633
"1194",1,0.0752950559540356
"1195",1,0.293523945745732
"1196",1,0.504788678590471
"1197",1,0.46122083478159
"1198",1,0.425459053322916
"1199",1,0.561531848837852
"1200",1,0.422688558086531
"1201",1,1.12511434895409
"1202",1,0.522684406505686
"1203",1,1.32999730838974
"1204",1,0.774126216145886
"1205",1,0.363504558855075
"1206",-1,0.523832130953764
"1207",-1,1.01612452688889
"1208",-1,-0.0466781321972372
"1209",-1,-0.472844997273186
"1210",-1,-0.560739031547932
"1211",1,-0.507492387413522
"1212",1,-1.17517843951031
"1213",1,0.166874878525695
"1214",1,-0.0401207622567292
"1215",1,0.411543964701372
"1216",-1,0.948564660302444
"1217",-1,1.01110111865108
"1218",-1,0.360963020079208
"1219",-1,-0.383837052146316
"1220",-1,-1.28967795387342
"1221",1,-0.30602133218499
"1222",1,-0.307788380702389
"1223",1,0.340213888563193
"1224",1,0.695777050655688
"1225",1,0.973253659341526
"1226",1,0.934336655290238
"1227",1,1.05088235849232
"1228",1,0.823734222867871
"1229",1,0.810283116062812
"1230",1,0.836680768091164
"1231",-1,0.560272418594765
"1232",-1,1.20502921020979
"1233",-1,-0.33047703785151
"1234",-1,-0.348754890300115
"1235",-1,-0.909856489688501
"1236",-1,-1.11384138131437
"1237",-1,-0.883681282566287
"1238",-1,-0.913144202137725
"1239",-1,-0.4547555925058
"1240",-1,-0.549074563461876
"1241",1,-0.561107863159985
"1242",1,-1.18876159727812
"1243",1,0.0366865397317416
"1244",1,0.574041008470985
"1245",1,0.557843556968753
"1246",1,1.11988602385891
"1247",1,1.26166459503121
"1248",1,0.719934918879957
"1249",1,1.09180894256766
"1250",1,1.30416181870314
"1251",1,1.02120134891426
"1252",1,1.39350795077536
"1253",1,1.2787173048039
"1254",1,1.00627339995373
"1255",1,1.16009441143613
"1256",-1,0.958343245258416
"1257",-1,0.729528133344398
"1258",-1,-0.28252120229442
"1259",-1,-0.563812369188551
"1260",-1,-0.800649068317636
"1261",-1,-0.205687022997043
"1262",-1,-0.600884491990241
"1263",-1,0.141987151685137
"1264",-1,-0.681688502918405
"1265",-1,-0.534301614433343
"1266",1,-0.220215987017654
"1267",1,0.202809772281598
"1268",1,0.738482837071067
"1269",1,0.490541108960799
"1270",1,0.974292192646919
"1271",1,0.393540872540687
"1272",1,0.635389768348396
"1273",1,0.829646043286424
"1274",1,1.26006963899127
"1275",1,1.34318741989103
"1276",1,0.92653881493259
"1277",1,1.15805684686055
"1278",1,0.7897788132389
"1279",1,1.03443478926615
"1280",1,1.46016670434126
"1281",1,0.997954356349834
"1282",1,0.789067683108421
"1283",1,0.664920352754869
"1284",1,1.00646578465355
"1285",1,1.25815027577092
"1286",1,1.5744078107452
"1287",1,1.00263497678952
"1288",1,0.947746739231977
"1289",1,0.658326985291423
"1290",1,1.29894379295002
"1291",1,0.87268597440265
"1292",1,0.693849957019009
"1293",1,1.48253778036978
"1294",1,1.19016050781962
"1295",1,1.14477567071586
"1296",1,0.586440076525835
"1297",1,0.925855509473293
"1298",1,0.986240015885308
"1299",1,0.498376810388441
"1300",1,0.681405343220631
"1301",-1,0.634075905322351
"1302",-1,0.922375945767745
"1303",-1,-0.707318766236284
"1304",-1,-0.313749995223082
"1305",-1,-0.0957622057757849
"1306",-1,-0.713264799005627
"1307",-1,-0.730565831857468
"1308",-1,-0.604245818396897
"1309",-1,-0.369684839649325
"1310",-1,-0.533916425842028
"1311",1,-0.590924164293338
"1312",1,-0.88580737522132
"1313",1,0.329693929770671
"1314",1,0.780778152484764
"1315",1,1.26436231126571
"1316",1,1.0522737660131
"1317",1,0.490834397162385
"1318",1,0.896776898980046
"1319",1,0.77817359518248
"1320",1,0.720649191323626
"1321",-1,0.714164138755809
"1322",-1,0.499669468413794
"1323",-1,-0.568150501842699
"1324",-1,-0.901694976379697
"1325",-1,-0.891842604287742
"1326",-1,-0.774213705549335
"1327",-1,-0.74310106580465
"1328",-1,-0.856286393718655
"1329",-1,-0.855944220412391
"1330",-1,-0.8028409635166
"1331",1,-0.65969486886039
"1332",1,-0.368036524008768
"1333",1,0.690485216378181
"1334",1,0.595761465567738
"1335",1,0.914186176674884
"1336",1,0.722716086918202
"1337",1,0.221532779528856
"1338",1,-0.0625602662858564
"1339",1,0.0495121189564215
"1340",1,0.512335759441958
"1341",-1,0.482720859729514
"1342",-1,0.472408587989092
"1343",-1,-0.482618366405331
"1344",-1,-0.85355448636731
"1345",-1,-0.963647135952768
"1346",1,-0.629227279202908
"1347",1,-0.525051713811371
"1348",1,1.23377095936089
"1349",1,0.881360412959321
"1350",1,0.8304336770617
"1351",-1,0.628127031075802
"1352",-1,0.706799064151374
"1353",-1,-0.444060386485245
"1354",-1,-1.17246119409858
"1355",-1,-0.901046777794698
"1356",1,-0.589082345038571
"1357",1,-0.946140481660509
"1358",1,0.5373675322455
"1359",1,0.935317666320628
"1360",1,1.11422414638619
"1361",-1,1.10058453606107
"1362",-1,0.161970318192533
"1363",-1,-0.683099141356077
"1364",-1,-0.402931474006846
"1365",-1,-0.562181362134898
"1366",-1,-0.716997785994323
"1367",-1,-0.620793622395052
"1368",-1,-0.394486180018154
"1369",-1,-0.65582462357953
"1370",-1,-0.98239925618658
"1371",1,-0.876202510510263
"1372",1,-0.886718319755031
"1373",1,0.659929250196876
"1374",1,0.775275040899418
"1375",1,0.921663504934176
"1376",1,0.855639019764734
"1377",1,0.699235712972329
"1378",1,0.803320111594473
"1379",1,0.864387995381023
"1380",1,0.369510376734861
"1381",-1,0.773956505018964
"1382",-1,1.0633370040883
"1383",-1,-0.391171185964162
"1384",-1,-0.0878973277459926
"1385",-1,-0.415876729683793
"1386",1,-0.794035808857926
"1387",1,-0.805822320413127
"1388",1,0.324667945383543
"1389",1,0.664690586370127
"1390",1,0.948123390695508
"1391",1,0.710155842159418
"1392",1,0.927744084076795
"1393",1,1.37545109726442
"1394",1,1.21576743664171
"1395",1,1.18048629235868
"1396",-1,0.654287047270664
"1397",-1,0.635512721428964
"1398",-1,-0.354863011761408
"1399",-1,-0.632269652756624
"1400",-1,-1.22047196439917
"1401",-1,-1.33497300020197
"1402",-1,-0.599306125907027
"1403",-1,-1.03674689476707
"1404",-1,-0.189220830286102
"1405",-1,-1.39443337433021
"1406",-1,-0.744509006202028
"1407",-1,-0.814629964887831
"1408",-1,-1.0465182482623
"1409",-1,-0.7236572274288
"1410",-1,-1.05122455596491
"1411",-1,-0.578413462348085
"1412",-1,-0.749627025858946
"1413",-1,-1.29957709640133
"1414",-1,-1.66103585251231
"1415",-1,-1.09024085530305
"1416",-1,-0.555858190383611
"1417",-1,-0.729339065351111
"1418",-1,-0.764701332008175
"1419",-1,-0.570010492916432
"1420",-1,-1.1908853652147
"1421",-1,-0.412512236618552
"1422",-1,-1.02413873986396
"1423",-1,-0.815328956790788
"1424",-1,-0.926217856202026
"1425",-1,-0.781323804620257
"1426",1,-1.4197606927037
"1427",1,-0.443509283200796
"1428",1,0.606276325072463
"1429",1,1.28695294494985
"1430",1,1.30078860630515
"1431",-1,0.919627628893848
"1432",-1,0.561771193895789
"1433",-1,-0.979919477206381
"1434",-1,-0.719625711721845
"1435",-1,-0.692118673022648
"1436",-1,-0.436133078483486
"1437",-1,-1.01800891398672
"1438",-1,-0.56744930747017
"1439",-1,-0.736537668567629
"1440",-1,-1.01970654174821
"1441",1,-0.591643416327604
"1442",1,-0.685257751266285
"1443",1,0.35782200814531
"1444",1,1.1948669995789
"1445",1,1.01199633705498
"1446",-1,0.813328981559284
"1447",-1,0.9048657459036
"1448",-1,-0.346362718894256
"1449",-1,-0.526544317117369
"1450",-1,-0.536302524298776
"1451",1,-0.902031855974359
"1452",1,-1.04580227659218
"1453",1,0.466758385738406
"1454",1,1.19528336418058
"1455",1,0.721780601058967
"1456",1,0.469746539392606
"1457",1,0.655513987341691
"1458",1,0.597328485104942
"1459",1,0.641066492488297
"1460",1,0.901959864063676
"1461",-1,0.764757178801792
"1462",-1,0.606760925806675
"1463",-1,-0.580565652566353
"1464",-1,-1.06640399669551
"1465",-1,-1.07954027778732
"1466",1,-1.30505900557336
"1467",1,-1.08164951010893
"1468",1,-0.0350121815196077
"1469",1,0.261812171974885
"1470",1,0.502601497287357
"1471",1,0.300305592824598
"1472",1,0.657913695839216
"1473",1,0.838428336910792
"1474",1,0.482323399856941
"1475",1,1.08479506530651
"1476",-1,0.335150981850366
"1477",-1,0.594150313825879
"1478",-1,-0.935254945687749
"1479",-1,-0.835758450084886
"1480",-1,-1.20384399045568
"1481",1,-1.05810307677985
"1482",1,-1.10874994043615
"1483",1,-0.0588358555897132
"1484",1,-0.169964855620007
"1485",1,0.689594997226719
"1486",1,1.32369177028832
"1487",1,1.57517367754602
"1488",1,0.821023232877646
"1489",1,0.842656276773376
"1490",1,0.678410224764148
"1491",-1,0.807406439733163
"1492",-1,0.505957741771154
"1493",-1,-1.06684760016751
"1494",-1,-0.76285154998351
"1495",-1,-1.1653872435959
"1496",-1,-1.46807054549349
"1497",-1,-0.202751191254519
"1498",-1,-0.800406983958287
"1499",-1,-0.650348069924117
"1500",-1,-0.386397844925224
"1501",1,-1.23909395377801
"1502",1,-0.729067682144432
"1503",1,0.554937217735414
"1504",1,0.656136130233026
"1505",1,0.770088014881779
"1506",-1,0.60312388792144
"1507",-1,0.980298838326827
"1508",-1,-0.647221291657036
"1509",-1,-0.894816850150938
"1510",-1,-0.542484920563658
"1511",-1,-0.206721831955668
"1512",-1,-0.785549138673058
"1513",-1,-0.915837818242565
"1514",-1,-0.680958667530361
"1515",-1,-0.440083835470054
"1516",-1,-0.415671486659421
"1517",-1,-0.614239145170959
"1518",-1,-0.933364789577751
"1519",-1,-0.607348702705257
"1520",-1,-0.788474845448337
"1521",-1,-0.351291090262273
"1522",-1,-1.15159030246783
"1523",-1,-0.797539004600125
"1524",-1,-0.404322833160445
"1525",-1,-0.88102754154107
"1526",-1,-0.991146989588985
"1527",-1,-1.13153848222269
"1528",-1,-0.965337471814158
"1529",-1,-0.919638128798597
"1530",-1,-0.797554243832086
"1531",-1,-1.09108896386504
"1532",-1,-0.835641868165746
"1533",-1,-1.0166131789227
"1534",-1,-0.967620101714018
"1535",-1,-1.11388217655603
"1536",1,-0.966751711496544
"1537",1,0.272313391698205
"1538",1,1.67504565008462
"1539",1,1.27694319330389
"1540",1,1.17861810581172
"1541",1,0.510440720700492
"1542",1,0.591610547379788
"1543",1,0.555391375365293
"1544",1,0.905734722394137
"1545",1,0.954818161786382
"1546",-1,0.865891739185239
"1547",-1,0.71504754098985
"1548",-1,-0.70297296341542
"1549",-1,-0.661969922384668
"1550",-1,-0.371259122332329
"1551",1,-0.558555278178587
"1552",1,-0.662573294713417
"1553",1,0.659452483970284
"1554",1,0.852106920060233
"1555",1,0.259460273155459
"1556",-1,0.689017142601753
"1557",-1,0.608026860870839
"1558",-1,-1.0987922819428
"1559",-1,-1.17655657705051
"1560",-1,-0.963397441507677
"1561",-1,-0.590327674555389
"1562",-1,-0.845979799659084
"1563",-1,-0.718306285153528
"1564",-1,-1.06799850458058
"1565",-1,-1.53100844804272
"1566",1,-0.931145433317493
"1567",1,-1.17527243219419
"1568",1,0.673406274971568
"1569",1,1.17414697888595
"1570",1,0.704927232490234
"1571",-1,1.16494255783805
"1572",-1,1.17087623624241
"1573",-1,-0.752509249465218
"1574",-1,-0.652559907036073
"1575",-1,-0.640542808304986
"1576",1,-0.579657817029535
"1577",1,-0.525425735127881
"1578",1,0.686344127241437
"1579",1,0.893721861355699
"1580",1,0.683655968069982
"1581",-1,0.891409308734469
"1582",-1,0.0972974558515782
"1583",-1,-0.907087510033684
"1584",-1,-0.362609372423584
"1585",-1,-0.904277045823987
"1586",1,-0.685872092860323
"1587",1,-0.297099368364021
"1588",1,0.227279124748873
"1589",1,0.294616434877038
"1590",1,0.48250242328421
"1591",1,0.827469005818865
"1592",1,0.707140061092437
"1593",1,0.46378597211983
"1594",1,0.227246510844163
"1595",1,0.545759083341121
"1596",1,0.638073301236119
"1597",1,0.570767196553977
"1598",1,0.653315469759473
"1599",1,0.405109984803581
"1600",1,0.880158055688378
"1601",1,0.100298760377074
"1602",1,0.702183169436057
"1603",1,0.948939182905266
"1604",1,0.542576157941571
"1605",1,0.733761602792826
"1606",-1,0.864567764183618
"1607",-1,0.610243158633828
"1608",-1,-0.44088494135539
"1609",-1,-0.488826433932663
"1610",-1,-0.979862459000854
"1611",1,-0.536925568714624
"1612",1,-0.401569285213256
"1613",1,0.59694458737388
"1614",1,0.672781513155579
"1615",1,0.366712151974317
"1616",-1,0.850311922534283
"1617",-1,0.393726037754888
"1618",-1,0.0152599094597008
"1619",-1,-0.376799415218217
"1620",-1,-0.554602524480272
"1621",1,-0.826890741388942
"1622",1,-1.4643150577835
"1623",1,-0.103793760384406
"1624",1,0.577059840199317
"1625",1,1.41675330429118
"1626",1,1.11359893342602
"1627",1,0.984523857754902
"1628",1,0.691485410201441
"1629",1,0.835829462079968
"1630",1,1.11061337328357
"1631",1,0.783702956207378
"1632",1,1.41417141763608
"1633",1,0.541739737929597
"1634",1,0.667656709365195
"1635",1,0.786100896735411
"1636",-1,0.170188493501661
"1637",-1,0.849262357555319
"1638",-1,-0.404408557392406
"1639",-1,-0.584064553134222
"1640",-1,-0.44837958823596
"1641",1,-0.369538975883189
"1642",1,-0.43010945500259
"1643",1,0.360588073198847
"1644",1,0.610036818616574
"1645",1,0.821210213623421
"1646",1,0.379638373312903
"1647",1,0.381427849859935
"1648",1,0.553983040143118
"1649",1,0.74205775013503
"1650",1,1.3300024520547
"1651",-1,1.14721540379974
"1652",-1,0.758041659096884
"1653",-1,-0.577935934722845
"1654",-1,-0.144258177807763
"1655",-1,0.246783588673697
"1656",-1,-0.482985730675985
"1657",-1,-0.808807992504916
"1658",-1,-1.20569523942351
"1659",-1,-0.560513210674112
"1660",-1,-0.68113490654923
"1661",-1,-0.399518161679781
"1662",-1,-0.997677362177503
"1663",-1,-0.736554790401622
"1664",-1,-0.997927958624704
"1665",-1,-0.433739670455846
"1666",1,-0.91212441840018
"1667",1,-0.831412787683181
"1668",1,0.282595497283909
"1669",1,0.888613432987977
"1670",1,0.885494564865974
"1671",-1,0.484550990457537
"1672",-1,0.537467401749451
"1673",-1,-0.801926791404893
"1674",-1,-0.541840037514285
"1675",-1,-0.61392261437693
"1676",-1,-1.25561605087557
"1677",-1,-1.47565498914632
"1678",-1,-0.969703946394901
"1679",-1,-0.660547524889961
"1680",-1,-0.743035267835088
"1681",1,-1.27572291559193
"1682",1,-1.38212708321368
"1683",1,0.530347436514207
"1684",1,0.536944519215922
"1685",1,0.560123213916714
"1686",1,1.13292399458047
"1687",1,0.589731808379721
"1688",1,0.813255457573932
"1689",1,0.925900626102009
"1690",1,1.08258242368108
"1691",-1,0.59334033871875
"1692",-1,0.890715306397862
"1693",-1,0.480600874465921
"1694",-1,-0.898887329146256
"1695",-1,-0.568673844131496
"1696",1,-0.798166725131471
"1697",1,-1.03883335852893
"1698",1,0.0959516200288274
"1699",1,0.684354257933985
"1700",1,1.42720750452679
"1701",-1,0.642894443145793
"1702",-1,0.967822576144466
"1703",-1,-0.544199366783352
"1704",-1,0.00598260282539775
"1705",-1,-0.412285485574436
"1706",-1,-0.701423329359343
"1707",-1,-0.541606907240745
"1708",-1,-0.731375451007821
"1709",-1,-0.415030952246805
"1710",-1,-0.77124236468411
"1711",-1,-1.12263800834841
"1712",-1,-0.776997789280747
"1713",-1,-0.318235832671845
"1714",-1,-1.0856159226905
"1715",-1,-0.905922763740433
"1716",-1,-0.512215924754732
"1717",-1,-1.35863142581095
"1718",-1,-0.699373263153911
"1719",-1,-0.570914637243525
"1720",-1,-0.68937994754468
"1721",1,-1.00851221444205
"1722",1,-0.833441462399511
"1723",1,0.413424287922627
"1724",1,0.893624093973059
"1725",1,0.967909117126157
"1726",-1,0.710254427735402
"1727",-1,1.30060342587234
"1728",-1,-0.31944819076442
"1729",-1,-0.811899023557131
"1730",-1,-0.867490854563937
"1731",-1,-0.52063693984072
"1732",-1,-0.680040666974046
"1733",-1,-0.477457249995172
"1734",-1,-0.701163631136499
"1735",-1,0.0292531764843651
"1736",1,-1.14801659908701
"1737",1,-0.947519483723336
"1738",1,0.339064488437752
"1739",1,0.605746435936203
"1740",1,1.15488021097421
"1741",1,0.908695148571163
"1742",1,0.797201008761944
"1743",1,0.831192723071031
"1744",1,1.04673169962795
"1745",1,0.634056809517528
"1746",1,0.924992970990546
"1747",1,0.324824302362713
"1748",1,0.685965967664943
"1749",1,0.452637451077003
"1750",1,0.509212021164482
"1751",1,0.80588548160642
"1752",1,0.42035843133557
"1753",1,0.404172519148641
"1754",1,0.216551949838503
"1755",1,-0.0526339258463935
"1756",-1,0.537182742137842
"1757",-1,1.05065803280318
"1758",-1,-0.442511904882028
"1759",-1,-0.677978566253109
"1760",-1,-1.04780087803631
"1761",-1,-0.323909134443392
"1762",-1,-0.791032833809499
"1763",-1,-0.362650241978304
"1764",-1,-0.589618372690779
"1765",-1,-0.812334144624973
"1766",1,-0.439007597623654
"1767",1,-0.411492101134748
"1768",1,0.465810393238039
"1769",1,1.05329332114105
"1770",1,1.36699691930859
"1771",-1,0.893760730501768
"1772",-1,0.772251750053442
"1773",-1,-0.261660287866767
"1774",-1,-0.457982237781148
"1775",-1,-0.407004275972809
"1776",1,-0.760934173965104
"1777",1,-0.530080969263888
"1778",1,0.798713498686358
"1779",1,0.756023856546146
"1780",1,0.809645177808059
"1781",-1,0.393627265943196
"1782",-1,0.344937105857429
"1783",-1,-0.978418268795239
"1784",-1,-1.14404300073817
"1785",-1,-0.903024706208532
"1786",1,-1.34747892196579
"1787",1,-0.210267120072163
"1788",1,0.7155672114992
"1789",1,0.0338023655303907
"1790",1,0.247954293836452
"1791",-1,0.599610384096128
"1792",-1,0.168314379504692
"1793",-1,-0.698776255810618
"1794",-1,-0.360754175393561
"1795",-1,-0.735701932809354
"1796",1,-0.773567223849431
"1797",1,-1.09713596563267
"1798",1,0.170735842539197
"1799",1,0.1106829518547
"1800",1,0.698735101726302
"1801",1,0.571814830281026
"1802",1,0.976529665980651
"1803",1,1.2051967929943
"1804",1,1.2258637966113
"1805",1,0.899722175281292
"1806",-1,0.693791618125658
"1807",-1,0.407639459712767
"1808",-1,-0.44258377185122
"1809",-1,-0.329122482986487
"1810",-1,-0.763396560963958
"1811",-1,-0.804162847809743
"1812",-1,-0.590747670582748
"1813",-1,-0.480645942849099
"1814",-1,-1.17034916076408
"1815",-1,-0.787523938700361
"1816",-1,-0.750805189511923
"1817",-1,-0.841772623367855
"1818",-1,-0.524225491626171
"1819",-1,-0.861976737819498
"1820",-1,-1.05770205732669
"1821",1,-0.763189449215262
"1822",1,-0.662378782838629
"1823",1,0.356408758118849
"1824",1,0.850595061065859
"1825",1,0.269729788887598
"1826",1,0.338958548260641
"1827",1,-0.30004924921567
"1828",1,0.706310037902631
"1829",1,0.390300802347776
"1830",1,0.609121770922926
"1831",-1,1.04773220064325
"1832",-1,0.844250218142236
"1833",-1,-0.521991396788045
"1834",-1,-0.887522161589843
"1835",-1,-0.839280138366634
"1836",1,-0.606173460466314
"1837",1,-1.23976714361104
"1838",1,0.302347185441109
"1839",1,0.805072048889457
"1840",1,0.279038735294723
"1841",1,0.885973103049945
"1842",1,0.995543395142501
"1843",1,0.55399821169513
"1844",1,0.284918453307457
"1845",1,0.822160163934119
"1846",1,1.02558176925647
"1847",1,1.01918928095778
"1848",1,1.09590583556517
"1849",1,0.501761304231349
"1850",1,0.94765592017922
"1851",1,0.635024138898582
"1852",1,0.595016727086935
"1853",1,0.258746662577842
"1854",1,1.02489509415949
"1855",1,0.863430904126535
"1856",-1,1.13247772595925
"1857",-1,1.34885067358029
"1858",-1,-0.628548043009394
"1859",-1,-0.403045784132366
"1860",-1,-0.666560053285446
"1861",-1,-0.442955192176006
"1862",-1,-0.357928107999459
"1863",-1,-0.424593331022137
"1864",-1,-0.948684985896
"1865",-1,-0.836775162897372
"1866",1,-0.722858818770669
"1867",1,0.212326070716877
"1868",1,0.99440917836719
"1869",1,1.51468678481597
"1870",1,1.06826432787321
"1871",1,0.961796467324788
"1872",1,1.05470252308053
"1873",1,0.702283413358636
"1874",1,1.19383981546046
"1875",1,0.829284072049039
"1876",1,0.395225171890197
"1877",1,1.0033070972954
"1878",1,0.323024805319979
"1879",1,0.127112564032264
"1880",1,0.729720663809709
"1881",-1,0.43679487342482
"1882",-1,0.420610011625669
"1883",-1,-0.554508185856146
"1884",-1,-0.816494558803142
"1885",-1,-0.832315842127267
"1886",1,-0.708987983683542
"1887",1,-1.14982640003242
"1888",1,-0.0511935057543126
"1889",1,-0.173369147871295
"1890",1,0.389083908650857
"1891",1,0.841627957119785
"1892",1,0.535719299536709
"1893",1,0.893015949428838
"1894",1,0.969810077599477
"1895",1,1.14694934732467
"1896",1,1.19235261390795
"1897",1,0.684484949062187
"1898",1,0.536635844880968
"1899",1,0.764906942274893
"1900",1,0.567617684665321
"1901",1,1.20627971915065
"1902",1,1.30166619574696
"1903",1,0.950014213216572
"1904",1,0.730912236188023
"1905",1,0.967508561838873
"1906",-1,0.627762855014778
"1907",-1,0.736607234374602
"1908",-1,-0.587584549665327
"1909",-1,-0.610078433795369
"1910",-1,-0.358240293874295
"1911",1,-0.451372693196509
"1912",1,-0.334484927510603
"1913",1,0.235007772758047
"1914",1,0.661139580095076
"1915",1,0.402550421336269
"1916",1,0.816257255216378
"1917",1,0.874615218479808
"1918",1,1.21633855076196
"1919",1,1.23279735971127
"1920",1,1.11868388010094
"1921",1,0.737653531494077
"1922",1,0.66621977620625
"1923",1,0.129505940297163
"1924",1,0.517614833202388
"1925",1,0.21080590448739
